component_id,model,category,brand,date,price,event_label,data_source
acer fa100 | 2.0TB | SSD,acer fa100,Storage,acer,2023-01-01,109.22,"post_crypto_deflation,nand_oversupply",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2023-11-01,20.73,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2023-12-01,20.75,"ai_demand_wave,ram_shortage",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-01-01,24.74,"ram_shortage,ai_investment_surge",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-02-01,21.88,"ram_shortage,ai_investment_surge",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-03-01,22.46,"ram_shortage,ai_investment_surge",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-04-01,20.75,"ram_shortage,ai_investment_surge",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-05-01,18.72,ai_investment_surge,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-06-01,19.51,ai_investment_surge,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-07-01,18.76,ai_investment_surge,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-08-01,18.57,new_cpu_gen_releases,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-09-01,17.07,new_cpu_gen_releases,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-10-01,17.58,new_cpu_gen_releases,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-11-01,17.07,"new_cpu_gen_releases,black_friday_2024",synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2024-12-01,18.34,new_cpu_gen_releases,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2025-01-01,18.05,rtx5000_launch_pressure,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2025-02-01,16.39,rtx5000_launch_pressure,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2025-03-01,16.55,rtx5000_launch_pressure,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2025-04-01,17.15,rtx5000_launch_pressure,synthetic
timetec fba_75tt160ul1r8-4g 16 gb | DDR3 | 1600MHz | 2x8GB,timetec fba_75tt160ul1r8-4g 16 gb,RAM,timetec,2025-05-01,15.77,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-01-01,35.41,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-02-01,35.86,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-03-01,35.91,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-04-01,36.84,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-05-01,36.19,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-06-01,34.64,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-07-01,34.15,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-08-01,36.84,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-09-01,36.13,ai_demand_wave,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-10-01,40.28,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-11-01,37.74,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-12-01,38.8,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-01-01,39.48,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-02-01,35.61,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-03-01,38.19,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-04-01,37.63,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-05-01,35.2,ai_investment_surge,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-06-01,33.09,ai_investment_surge,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-07-01,34.43,ai_investment_surge,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-08-01,31.29,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-09-01,32.29,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-10-01,32.2,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-11-01,31.29,"new_cpu_gen_releases,black_friday_2024",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-12-01,34.09,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-01-01,31.06,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-02-01,33.74,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-03-01,30.27,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-04-01,30.63,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 1x16GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-05-01,30.03,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-01-01,53.59,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-02-01,46.92,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-03-01,51.82,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-04-01,44.95,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-05-01,50.31,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-06-01,47.3,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-07-01,45.92,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-08-01,44.79,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-09-01,46.32,ai_demand_wave,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-10-01,50.94,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-11-01,45.54,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2023-12-01,49.78,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-01-01,52.81,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-02-01,48.72,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-03-01,47.33,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-04-01,47.83,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-05-01,43.09,ai_investment_surge,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-06-01,42.34,ai_investment_surge,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-07-01,40.82,ai_investment_surge,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-08-01,39.65,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-09-01,38.13,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-10-01,37.52,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-11-01,36.67,"new_cpu_gen_releases,black_friday_2024",synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2024-12-01,36.44,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-01-01,36.34,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-02-01,33.38,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-03-01,37.65,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-04-01,37.05,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 16 gb | DDR4 | 3600MHz | 2x8GB,timetec pinnacle konduit 16 gb,RAM,timetec,2025-05-01,33.41,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-01-01,25.22,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-02-01,24.44,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-03-01,24.69,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-04-01,25.21,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-05-01,22.61,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-06-01,23.19,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-07-01,20.99,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-08-01,21.77,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-09-01,21.44,ai_demand_wave,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-10-01,23.71,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-11-01,23.57,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2023-12-01,25.97,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-01-01,24.88,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-02-01,24.27,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-03-01,23.84,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-04-01,24.2,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-05-01,20.86,ai_investment_surge,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-06-01,20.09,ai_investment_surge,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-07-01,21.27,ai_investment_surge,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-08-01,18.65,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-09-01,18.51,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-10-01,20.07,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-11-01,17.07,"new_cpu_gen_releases,black_friday_2024",synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2024-12-01,20.4,new_cpu_gen_releases,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2025-01-01,18.44,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2025-02-01,18.69,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2025-03-01,17.69,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2025-04-01,18.03,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit 8 gb | DDR4 | 3600MHz | 1x8GB,timetec pinnacle konduit 8 gb,RAM,timetec,2025-05-01,17.44,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-01-01,26.45,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-02-01,25.02,"post_crypto_deflation,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-03-01,26.95,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-04-01,27.53,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-05-01,27.48,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-06-01,25.48,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-07-01,24.98,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-08-01,25.28,"ai_demand_wave,nand_oversupply",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-09-01,25.73,ai_demand_wave,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-10-01,28.69,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-11-01,26.49,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2023-12-01,28.26,"ai_demand_wave,ram_shortage",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-01-01,28.3,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-02-01,25.09,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-03-01,27.04,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-04-01,27.76,"ram_shortage,ai_investment_surge",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-05-01,25.23,ai_investment_surge,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-06-01,24.5,ai_investment_surge,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-07-01,22.99,ai_investment_surge,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-08-01,20.55,new_cpu_gen_releases,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-09-01,21.29,new_cpu_gen_releases,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-10-01,21.08,new_cpu_gen_releases,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-11-01,19.25,"new_cpu_gen_releases,black_friday_2024",synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2024-12-01,20.85,new_cpu_gen_releases,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2025-01-01,20.79,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2025-02-01,19.58,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2025-03-01,21.25,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2025-04-01,20.53,rtx5000_launch_pressure,synthetic
timetec pinnacle konduit rgb 8 gb | DDR4 | 3200MHz | 1x8GB,timetec pinnacle konduit rgb 8 gb,RAM,timetec,2025-05-01,19.75,rtx5000_launch_pressure,synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-01-01,85.74,"post_crypto_deflation,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-02-01,83.94,"post_crypto_deflation,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-03-01,80.62,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-04-01,88.28,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-05-01,79.95,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-06-01,76.32,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-07-01,81.6,"ai_demand_wave,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-08-01,83.03,"ai_demand_wave,nand_oversupply",synthetic
titanium micro th7175 | 1.0TB | SSD,titanium micro th7175,Storage,titanium micro,2023-09-01,89.13,ai_demand_wave,synthetic
